,filename,predicted_class,probabilities,true_label,trial_type,num_blue,num_yellow,ratio
26,b'images/small/test/column_pairs_mixed_b10_y12_0_499.png',0,[9.9999893e-01 1.0225352e-06],0,column_pairs_mixed,10,12,"(6.0, 5.0)"
27,b'images/small/test/column_pairs_mixed_b10_y5_0_12.png',1,[3.997531e-12 1.000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
28,b'images/small/test/column_pairs_mixed_b10_y5_0_18.png',1,[9.9082044e-08 9.9999988e-01],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
29,b'images/small/test/column_pairs_mixed_b10_y5_0_20.png',1,[4.551224e-11 1.000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
30,b'images/small/test/column_pairs_mixed_b10_y5_0_22.png',1,[8.949422e-12 1.000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
31,b'images/small/test/column_pairs_mixed_b10_y5_0_28.png',1,[8.226589e-09 1.000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
32,b'images/small/test/column_pairs_mixed_b10_y5_0_36.png',1,[1.5054374e-09 1.0000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
33,b'images/small/test/column_pairs_mixed_b10_y5_0_38.png',1,[5.9709369e-06 9.9999404e-01],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
34,b'images/small/test/column_pairs_mixed_b10_y5_0_42.png',1,[2.4910971e-08 1.0000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
35,b'images/small/test/column_pairs_mixed_b10_y5_0_46.png',1,[2.4866065e-08 1.0000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
36,b'images/small/test/column_pairs_mixed_b10_y5_0_50.png',1,[2.1533228e-06 9.9999785e-01],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
37,b'images/small/test/column_pairs_mixed_b10_y5_0_52.png',1,[1.2534872e-07 9.9999988e-01],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
38,b'images/small/test/column_pairs_mixed_b10_y5_0_54.png',1,[1.36151e-10 1.00000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
39,b'images/small/test/column_pairs_mixed_b10_y5_0_58.png',1,[2.0968711e-11 1.0000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
40,b'images/small/test/column_pairs_mixed_b10_y5_0_68.png',1,[9.900356e-10 1.000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
41,b'images/small/test/column_pairs_mixed_b10_y5_0_72.png',1,[1.0268223e-10 1.0000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
42,b'images/small/test/column_pairs_mixed_b10_y5_0_76.png',1,[6.891129e-11 1.000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
43,b'images/small/test/column_pairs_mixed_b10_y5_0_78.png',1,[7.499333e-12 1.000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
44,b'images/small/test/column_pairs_mixed_b10_y5_0_80.png',1,[1.7077348e-11 1.0000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
45,b'images/small/test/column_pairs_mixed_b10_y5_0_88.png',1,[4.7618567e-09 1.0000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
46,b'images/small/test/column_pairs_mixed_b10_y5_0_90.png',1,[1.0213784e-05 9.9998975e-01],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
47,b'images/small/test/column_pairs_mixed_b10_y8_0_300.png',1,[3.4468435e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
48,b'images/small/test/column_pairs_mixed_b10_y8_0_302.png',1,[9.408381e-06 9.999906e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
49,b'images/small/test/column_pairs_mixed_b10_y8_0_304.png',1,[1.239879e-05 9.999876e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
50,b'images/small/test/column_pairs_mixed_b10_y8_0_306.png',1,[7.3220826e-07 9.9999928e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
51,b'images/small/test/column_pairs_mixed_b10_y8_0_308.png',1,[3.5335475e-07 9.9999964e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
52,b'images/small/test/column_pairs_mixed_b10_y8_0_310.png',1,[9.819554e-08 9.999999e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
53,b'images/small/test/column_pairs_mixed_b10_y8_0_312.png',1,[3.5115909e-07 9.9999964e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
54,b'images/small/test/column_pairs_mixed_b10_y8_0_314.png',1,[9.937442e-09 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
55,b'images/small/test/column_pairs_mixed_b10_y8_0_316.png',1,[6.1230776e-07 9.9999940e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
56,b'images/small/test/column_pairs_mixed_b10_y8_0_318.png',1,[3.9885595e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
57,b'images/small/test/column_pairs_mixed_b10_y8_0_320.png',1,[0.01644577 0.98355424],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
58,b'images/small/test/column_pairs_mixed_b10_y8_0_322.png',1,[5.2754312e-06 9.9999475e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
59,b'images/small/test/column_pairs_mixed_b10_y8_0_324.png',1,[3.5374396e-05 9.9996459e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
60,b'images/small/test/column_pairs_mixed_b10_y8_0_326.png',1,[2.1438731e-05 9.9997854e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
61,b'images/small/test/column_pairs_mixed_b10_y8_0_328.png',1,[2.0519424e-06 9.9999797e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
62,b'images/small/test/column_pairs_mixed_b10_y8_0_330.png',1,[5.3502987e-07 9.9999952e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
63,b'images/small/test/column_pairs_mixed_b10_y8_0_332.png',1,[4.4890512e-05 9.9995506e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
64,b'images/small/test/column_pairs_mixed_b10_y8_0_334.png',1,[2.5847648e-06 9.9999738e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
65,b'images/small/test/column_pairs_mixed_b10_y8_0_336.png',1,[3.619958e-08 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
66,b'images/small/test/column_pairs_mixed_b10_y8_0_338.png',1,[2.8507018e-06 9.9999714e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
67,b'images/small/test/column_pairs_mixed_b10_y8_0_340.png',1,[7.506230e-08 9.999999e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
68,b'images/small/test/column_pairs_mixed_b10_y8_0_342.png',1,[5.9775243e-07 9.9999940e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
69,b'images/small/test/column_pairs_mixed_b10_y8_0_344.png',1,[1.4463423e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
70,b'images/small/test/column_pairs_mixed_b10_y8_0_346.png',1,[0.01896249 0.98103744],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
71,b'images/small/test/column_pairs_mixed_b10_y8_0_348.png',1,[1.1586042e-05 9.9998844e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
72,b'images/small/test/column_pairs_mixed_b10_y8_0_350.png',1,[1.5047808e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
73,b'images/small/test/column_pairs_mixed_b10_y8_0_352.png',1,[1.8394796e-06 9.9999821e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
74,b'images/small/test/column_pairs_mixed_b10_y8_0_354.png',1,[2.392132e-06 9.999976e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
75,b'images/small/test/column_pairs_mixed_b10_y8_0_356.png',1,[2.7723761e-06 9.9999726e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
76,b'images/small/test/column_pairs_mixed_b10_y8_0_358.png',1,[1.7537023e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
77,b'images/small/test/column_pairs_mixed_b10_y8_0_360.png',1,[2.8928036e-06 9.9999714e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
78,b'images/small/test/column_pairs_mixed_b10_y8_0_362.png',1,[7.3897644e-07 9.9999928e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
79,b'images/small/test/column_pairs_mixed_b10_y8_0_364.png',1,[2.3417144e-05 9.9997663e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
80,b'images/small/test/column_pairs_mixed_b10_y8_0_366.png',1,[3.0797202e-07 9.9999964e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
81,b'images/small/test/column_pairs_mixed_b10_y8_0_368.png',1,[2.2195239e-07 9.9999976e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
82,b'images/small/test/column_pairs_mixed_b10_y8_0_370.png',1,[2.7011047e-05 9.9997294e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
83,b'images/small/test/column_pairs_mixed_b10_y8_0_372.png',1,[3.2612714e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
84,b'images/small/test/column_pairs_mixed_b10_y8_0_374.png',1,[6.101824e-07 9.999994e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
85,b'images/small/test/column_pairs_mixed_b10_y8_0_376.png',1,[1.1306928e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
86,b'images/small/test/column_pairs_mixed_b10_y8_0_378.png',1,[1.2682447e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
87,b'images/small/test/column_pairs_mixed_b10_y8_0_380.png',1,[2.8522736e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
88,b'images/small/test/column_pairs_mixed_b10_y8_0_382.png',1,[2.1299666e-05 9.9997866e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
89,b'images/small/test/column_pairs_mixed_b10_y8_0_384.png',1,[6.942962e-05 9.999306e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
90,b'images/small/test/column_pairs_mixed_b10_y8_0_386.png',1,[8.1249316e-05 9.9991870e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
91,b'images/small/test/column_pairs_mixed_b10_y8_0_388.png',1,[6.932217e-07 9.999993e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
92,b'images/small/test/column_pairs_mixed_b10_y8_0_390.png',1,[4.9733026e-05 9.9995029e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
93,b'images/small/test/column_pairs_mixed_b10_y8_0_392.png',1,[5.5361728e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
94,b'images/small/test/column_pairs_mixed_b10_y8_0_394.png',1,[1.4426848e-05 9.9998558e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
95,b'images/small/test/column_pairs_mixed_b10_y8_0_396.png',1,[4.1258577e-06 9.9999583e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
96,b'images/small/test/column_pairs_mixed_b10_y8_0_398.png',1,[0.00120079 0.9987992 ],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
97,b'images/small/test/column_pairs_mixed_b10_y9_0_800.png',1,[1.5356449e-06 9.9999845e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
98,b'images/small/test/column_pairs_mixed_b10_y9_0_802.png',1,[1.3465116e-06 9.9999869e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
99,b'images/small/test/column_pairs_mixed_b10_y9_0_804.png',1,[0.00474656 0.99525344],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
100,b'images/small/test/column_pairs_mixed_b10_y9_0_806.png',1,[2.1712592e-06 9.9999785e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
101,b'images/small/test/column_pairs_mixed_b10_y9_0_808.png',1,[2.466262e-04 9.997534e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
102,b'images/small/test/column_pairs_mixed_b10_y9_0_810.png',1,[1.2176094e-05 9.9998784e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
103,b'images/small/test/column_pairs_mixed_b10_y9_0_812.png',1,[6.2349747e-05 9.9993765e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
104,b'images/small/test/column_pairs_mixed_b10_y9_0_814.png',1,[2.4002416e-04 9.9975997e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
105,b'images/small/test/column_pairs_mixed_b10_y9_0_816.png',1,[6.5562534e-05 9.9993443e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
106,b'images/small/test/column_pairs_mixed_b10_y9_0_818.png',1,[0.00130031 0.99869967],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
107,b'images/small/test/column_pairs_mixed_b10_y9_0_820.png',1,[1.7161424e-04 9.9982834e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
108,b'images/small/test/column_pairs_mixed_b10_y9_0_822.png',1,[7.7545457e-07 9.9999917e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
109,b'images/small/test/column_pairs_mixed_b10_y9_0_824.png',1,[4.2481934e-05 9.9995756e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
110,b'images/small/test/column_pairs_mixed_b10_y9_0_826.png',1,[2.5436308e-05 9.9997461e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
111,b'images/small/test/column_pairs_mixed_b10_y9_0_828.png',1,[1.2185840e-05 9.9998784e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
112,b'images/small/test/column_pairs_mixed_b10_y9_0_830.png',1,[4.6270802e-06 9.9999535e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
113,b'images/small/test/column_pairs_mixed_b10_y9_0_832.png',1,[1.6293083e-05 9.9998367e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
114,b'images/small/test/column_pairs_mixed_b10_y9_0_834.png',1,[0.00130682 0.99869317],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
115,b'images/small/test/column_pairs_mixed_b10_y9_0_836.png',1,[1.9914717e-06 9.9999797e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
116,b'images/small/test/column_pairs_mixed_b10_y9_0_838.png',1,[1.2610881e-06 9.9999869e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
117,b'images/small/test/column_pairs_mixed_b10_y9_0_840.png',1,[5.7746342e-04 9.9942255e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
118,b'images/small/test/column_pairs_mixed_b10_y9_0_842.png',1,[3.0946039e-04 9.9969053e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
119,b'images/small/test/column_pairs_mixed_b10_y9_0_844.png',1,[2.788941e-04 9.997211e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
120,b'images/small/test/column_pairs_mixed_b10_y9_0_846.png',1,[3.4164692e-05 9.9996579e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
121,b'images/small/test/column_pairs_mixed_b10_y9_0_848.png',1,[1.7427108e-05 9.9998260e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
122,b'images/small/test/column_pairs_mixed_b10_y9_0_850.png',1,[5.770935e-06 9.999943e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
123,b'images/small/test/column_pairs_mixed_b10_y9_0_852.png',1,[4.6434143e-06 9.9999535e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
124,b'images/small/test/column_pairs_mixed_b10_y9_0_854.png',1,[8.4807165e-05 9.9991524e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
125,b'images/small/test/column_pairs_mixed_b10_y9_0_856.png',1,[4.654776e-05 9.999535e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
126,b'images/small/test/column_pairs_mixed_b10_y9_0_858.png',1,[1.2591194e-05 9.9998736e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
127,b'images/small/test/column_pairs_mixed_b10_y9_0_860.png',1,[1.8791294e-06 9.9999809e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
128,b'images/small/test/column_pairs_mixed_b10_y9_0_862.png',1,[6.42047e-04 9.99358e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
129,b'images/small/test/column_pairs_mixed_b10_y9_0_864.png',1,[2.0770983e-06 9.9999797e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
130,b'images/small/test/column_pairs_mixed_b10_y9_0_866.png',1,[5.3832755e-05 9.9994612e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
131,b'images/small/test/column_pairs_mixed_b10_y9_0_868.png',1,[6.6085887e-04 9.9933916e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
132,b'images/small/test/column_pairs_mixed_b10_y9_0_870.png',1,[3.355088e-05 9.999665e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
133,b'images/small/test/column_pairs_mixed_b10_y9_0_872.png',1,[2.5590655e-06 9.9999750e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
134,b'images/small/test/column_pairs_mixed_b10_y9_0_874.png',1,[4.5777346e-05 9.9995422e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
135,b'images/small/test/column_pairs_mixed_b10_y9_0_876.png',1,[2.5028952e-05 9.9997497e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
136,b'images/small/test/column_pairs_mixed_b10_y9_0_878.png',1,[1.1944905e-04 9.9988055e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
137,b'images/small/test/column_pairs_mixed_b10_y9_0_880.png',1,[5.0098173e-05 9.9994993e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
138,b'images/small/test/column_pairs_mixed_b10_y9_0_882.png',1,[6.3650317e-05 9.9993634e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
139,b'images/small/test/column_pairs_mixed_b10_y9_0_884.png',1,[1.2817154e-05 9.9998713e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
140,b'images/small/test/column_pairs_mixed_b10_y9_0_886.png',1,[4.9631544e-05 9.9995041e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
141,b'images/small/test/column_pairs_mixed_b10_y9_0_888.png',1,[3.8126277e-06 9.9999619e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
142,b'images/small/test/column_pairs_mixed_b10_y9_0_890.png',1,[4.773351e-05 9.999523e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
143,b'images/small/test/column_pairs_mixed_b10_y9_0_892.png',1,[3.0173715e-05 9.9996984e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
144,b'images/small/test/column_pairs_mixed_b10_y9_0_894.png',1,[5.772548e-05 9.999423e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
145,b'images/small/test/column_pairs_mixed_b10_y9_0_896.png',1,[1.05050036e-04 9.99894977e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
146,b'images/small/test/column_pairs_mixed_b10_y9_0_898.png',1,[1.6158657e-06 9.9999833e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
147,b'images/small/test/column_pairs_mixed_b12_y10_0_402.png',1,[1.8297867e-07 9.9999976e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
148,b'images/small/test/column_pairs_mixed_b12_y10_0_406.png',1,[1.1041207e-05 9.9998891e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
149,b'images/small/test/column_pairs_mixed_b12_y10_0_408.png',1,[2.3601746e-05 9.9997640e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
150,b'images/small/test/column_pairs_mixed_b12_y10_0_410.png',1,[2.2311397e-06 9.9999774e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
151,b'images/small/test/column_pairs_mixed_b12_y10_0_422.png',1,[3.2246973e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
152,b'images/small/test/column_pairs_mixed_b12_y10_0_424.png',1,[1.2173017e-06 9.9999881e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
153,b'images/small/test/column_pairs_mixed_b12_y10_0_434.png',1,[7.0042597e-07 9.9999928e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
154,b'images/small/test/column_pairs_mixed_b12_y10_0_436.png',1,[3.9223546e-06 9.9999607e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
155,b'images/small/test/column_pairs_mixed_b12_y10_0_450.png',1,[4.3242448e-04 9.9956757e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
156,b'images/small/test/column_pairs_mixed_b12_y10_0_454.png',1,[3.5739114e-07 9.9999964e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
157,b'images/small/test/column_pairs_mixed_b12_y10_0_456.png',1,[1.425212e-07 9.999999e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
158,b'images/small/test/column_pairs_mixed_b12_y10_0_458.png',1,[2.2543338e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
159,b'images/small/test/column_pairs_mixed_b12_y10_0_464.png',1,[3.4488895e-07 9.9999964e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
160,b'images/small/test/column_pairs_mixed_b12_y10_0_466.png',1,[2.3877467e-06 9.9999762e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
161,b'images/small/test/column_pairs_mixed_b12_y10_0_468.png',1,[1.5159377e-05 9.9998486e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
162,b'images/small/test/column_pairs_mixed_b12_y10_0_470.png',1,[3.1292780e-07 9.9999964e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
163,b'images/small/test/column_pairs_mixed_b12_y10_0_472.png',1,[8.8528111e-07 9.9999917e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
164,b'images/small/test/column_pairs_mixed_b12_y10_0_474.png',1,[3.9893694e-06 9.9999607e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
165,b'images/small/test/column_pairs_mixed_b12_y10_0_480.png',1,[3.1820675e-06 9.9999678e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
166,b'images/small/test/column_pairs_mixed_b12_y10_0_488.png',1,[1.5046680e-06 9.9999845e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
167,b'images/small/test/column_pairs_mixed_b12_y10_0_490.png',1,[7.9178071e-06 9.9999213e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
168,b'images/small/test/column_pairs_mixed_b12_y10_0_498.png',1,[4.1017106e-06 9.9999595e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
169,b'images/small/test/column_pairs_mixed_b12_y6_0_0.png',1,[2.1895956e-10 1.0000000e+00],1,column_pairs_mixed,12,6,"(2.0, 1.0)"
170,b'images/small/test/column_pairs_mixed_b12_y6_0_10.png',1,[1.01753043e-10 1.00000000e+00],1,column_pairs_mixed,12,6,"(2.0, 1.0)"
