,filename,predicted_class,probabilities,true_label,trial_type,num_blue,num_yellow,ratio
45,b'images/small/test/column_pairs_mixed_b10_y5_0_88.png',1,[3.1791594e-10 1.0000000e+00],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
46,b'images/small/test/column_pairs_mixed_b10_y5_0_90.png',1,[1.6003993e-07 9.9999988e-01],1,column_pairs_mixed,10,5,"(2.0, 1.0)"
47,b'images/small/test/column_pairs_mixed_b10_y8_0_300.png',1,[1.0443755e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
48,b'images/small/test/column_pairs_mixed_b10_y8_0_302.png',1,[3.4771538e-06 9.9999654e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
49,b'images/small/test/column_pairs_mixed_b10_y8_0_304.png',1,[1.1252265e-06 9.9999893e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
50,b'images/small/test/column_pairs_mixed_b10_y8_0_306.png',1,[1.3338924e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
51,b'images/small/test/column_pairs_mixed_b10_y8_0_308.png',1,[2.9079749e-06 9.9999714e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
52,b'images/small/test/column_pairs_mixed_b10_y8_0_310.png',1,[4.7407255e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
53,b'images/small/test/column_pairs_mixed_b10_y8_0_312.png',1,[2.7321812e-07 9.9999976e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
54,b'images/small/test/column_pairs_mixed_b10_y8_0_314.png',1,[1.1176637e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
55,b'images/small/test/column_pairs_mixed_b10_y8_0_316.png',1,[2.050857e-05 9.999795e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
56,b'images/small/test/column_pairs_mixed_b10_y8_0_318.png',1,[1.4270209e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
57,b'images/small/test/column_pairs_mixed_b10_y8_0_320.png',1,[0.00266902 0.997331  ],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
58,b'images/small/test/column_pairs_mixed_b10_y8_0_322.png',1,[3.3477149e-06 9.9999666e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
59,b'images/small/test/column_pairs_mixed_b10_y8_0_324.png',1,[4.5242678e-06 9.9999547e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
60,b'images/small/test/column_pairs_mixed_b10_y8_0_326.png',1,[1.2125525e-05 9.9998784e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
61,b'images/small/test/column_pairs_mixed_b10_y8_0_328.png',1,[5.2123625e-07 9.9999952e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
62,b'images/small/test/column_pairs_mixed_b10_y8_0_330.png',1,[6.3277675e-08 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
63,b'images/small/test/column_pairs_mixed_b10_y8_0_332.png',1,[8.3990408e-06 9.9999166e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
64,b'images/small/test/column_pairs_mixed_b10_y8_0_334.png',1,[1.0587606e-06 9.9999893e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
65,b'images/small/test/column_pairs_mixed_b10_y8_0_336.png',1,[7.014267e-08 9.999999e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
66,b'images/small/test/column_pairs_mixed_b10_y8_0_338.png',1,[4.4613046e-07 9.9999952e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
67,b'images/small/test/column_pairs_mixed_b10_y8_0_340.png',1,[1.0708805e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
68,b'images/small/test/column_pairs_mixed_b10_y8_0_342.png',1,[2.3224468e-06 9.9999774e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
69,b'images/small/test/column_pairs_mixed_b10_y8_0_344.png',1,[2.5158794e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
70,b'images/small/test/column_pairs_mixed_b10_y8_0_346.png',1,[2.4702083e-04 9.9975294e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
71,b'images/small/test/column_pairs_mixed_b10_y8_0_348.png',1,[7.7681816e-06 9.9999225e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
72,b'images/small/test/column_pairs_mixed_b10_y8_0_350.png',1,[3.841801e-08 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
73,b'images/small/test/column_pairs_mixed_b10_y8_0_352.png',1,[1.1626541e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
74,b'images/small/test/column_pairs_mixed_b10_y8_0_354.png',1,[1.6860783e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
75,b'images/small/test/column_pairs_mixed_b10_y8_0_356.png',1,[5.103022e-08 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
76,b'images/small/test/column_pairs_mixed_b10_y8_0_358.png',1,[5.4768954e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
77,b'images/small/test/column_pairs_mixed_b10_y8_0_360.png',1,[8.9814321e-06 9.9999106e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
78,b'images/small/test/column_pairs_mixed_b10_y8_0_362.png',1,[3.737847e-08 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
79,b'images/small/test/column_pairs_mixed_b10_y8_0_364.png',1,[2.1804867e-06 9.9999785e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
80,b'images/small/test/column_pairs_mixed_b10_y8_0_366.png',1,[4.9665985e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
81,b'images/small/test/column_pairs_mixed_b10_y8_0_368.png',1,[4.307891e-09 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
82,b'images/small/test/column_pairs_mixed_b10_y8_0_370.png',1,[6.3019055e-05 9.9993694e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
83,b'images/small/test/column_pairs_mixed_b10_y8_0_372.png',1,[1.3145419e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
84,b'images/small/test/column_pairs_mixed_b10_y8_0_374.png',1,[1.4682026e-05 9.9998534e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
85,b'images/small/test/column_pairs_mixed_b10_y8_0_376.png',1,[1.025913e-08 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
86,b'images/small/test/column_pairs_mixed_b10_y8_0_378.png',1,[1.2668099e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
87,b'images/small/test/column_pairs_mixed_b10_y8_0_380.png',1,[9.3584354e-08 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
88,b'images/small/test/column_pairs_mixed_b10_y8_0_382.png',1,[2.8525455e-06 9.9999714e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
89,b'images/small/test/column_pairs_mixed_b10_y8_0_384.png',1,[6.127455e-05 9.999387e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
90,b'images/small/test/column_pairs_mixed_b10_y8_0_386.png',1,[1.1391071e-06 9.9999881e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
91,b'images/small/test/column_pairs_mixed_b10_y8_0_388.png',1,[2.2230213e-07 9.9999976e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
92,b'images/small/test/column_pairs_mixed_b10_y8_0_390.png',1,[1.18172466e-04 9.99881864e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
93,b'images/small/test/column_pairs_mixed_b10_y8_0_392.png',1,[1.4097577e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
94,b'images/small/test/column_pairs_mixed_b10_y8_0_394.png',1,[2.9696369e-06 9.9999702e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
95,b'images/small/test/column_pairs_mixed_b10_y8_0_396.png',1,[4.8240136e-06 9.9999523e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
96,b'images/small/test/column_pairs_mixed_b10_y8_0_398.png',1,[1.3444892e-06 9.9999869e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
97,b'images/small/test/column_pairs_mixed_b10_y9_0_800.png',1,[4.852528e-06 9.999951e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
98,b'images/small/test/column_pairs_mixed_b10_y9_0_802.png',1,[4.590627e-05 9.999541e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
99,b'images/small/test/column_pairs_mixed_b10_y9_0_804.png',1,[8.4579084e-04 9.9915421e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
100,b'images/small/test/column_pairs_mixed_b10_y9_0_806.png',1,[3.5015943e-05 9.9996495e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
101,b'images/small/test/column_pairs_mixed_b10_y9_0_808.png',1,[3.6123874e-05 9.9996388e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
102,b'images/small/test/column_pairs_mixed_b10_y9_0_810.png',1,[1.6314802e-06 9.9999833e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
103,b'images/small/test/column_pairs_mixed_b10_y9_0_812.png',1,[8.4195544e-06 9.9999154e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
104,b'images/small/test/column_pairs_mixed_b10_y9_0_814.png',1,[0.0014744 0.9985257],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
105,b'images/small/test/column_pairs_mixed_b10_y9_0_816.png',1,[4.3333745e-05 9.9995661e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
106,b'images/small/test/column_pairs_mixed_b10_y9_0_818.png',1,[4.0734067e-04 9.9959272e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
107,b'images/small/test/column_pairs_mixed_b10_y9_0_820.png',1,[3.486865e-05 9.999651e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
108,b'images/small/test/column_pairs_mixed_b10_y9_0_822.png',1,[4.468908e-05 9.999553e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
109,b'images/small/test/column_pairs_mixed_b10_y9_0_824.png',1,[1.4223651e-05 9.9998581e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
110,b'images/small/test/column_pairs_mixed_b10_y9_0_826.png',1,[7.7214490e-06 9.9999225e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
111,b'images/small/test/column_pairs_mixed_b10_y9_0_828.png',1,[5.151886e-04 9.994848e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
112,b'images/small/test/column_pairs_mixed_b10_y9_0_830.png',1,[5.6269237e-06 9.9999440e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
113,b'images/small/test/column_pairs_mixed_b10_y9_0_832.png',1,[1.9902676e-05 9.9998009e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
114,b'images/small/test/column_pairs_mixed_b10_y9_0_834.png',1,[5.3866598e-04 9.9946135e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
115,b'images/small/test/column_pairs_mixed_b10_y9_0_836.png',1,[2.3837924e-06 9.9999762e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
116,b'images/small/test/column_pairs_mixed_b10_y9_0_838.png',1,[1.3741314e-06 9.9999857e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
117,b'images/small/test/column_pairs_mixed_b10_y9_0_840.png',1,[4.870643e-06 9.999951e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
118,b'images/small/test/column_pairs_mixed_b10_y9_0_842.png',1,[2.3973712e-06 9.9999762e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
119,b'images/small/test/column_pairs_mixed_b10_y9_0_844.png',1,[4.2543054e-04 9.9957460e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
120,b'images/small/test/column_pairs_mixed_b10_y9_0_846.png',1,[1.786966e-05 9.999821e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
121,b'images/small/test/column_pairs_mixed_b10_y9_0_848.png',1,[1.2169234e-05 9.9998784e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
122,b'images/small/test/column_pairs_mixed_b10_y9_0_850.png',1,[7.8367484e-06 9.9999213e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
123,b'images/small/test/column_pairs_mixed_b10_y9_0_852.png',1,[9.237821e-05 9.999076e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
124,b'images/small/test/column_pairs_mixed_b10_y9_0_854.png',1,[2.7232063e-06 9.9999726e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
125,b'images/small/test/column_pairs_mixed_b10_y9_0_856.png',1,[1.2050225e-05 9.9998796e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
126,b'images/small/test/column_pairs_mixed_b10_y9_0_858.png',1,[2.2529298e-06 9.9999774e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
127,b'images/small/test/column_pairs_mixed_b10_y9_0_860.png',1,[1.7412656e-05 9.9998260e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
128,b'images/small/test/column_pairs_mixed_b10_y9_0_862.png',1,[1.7732578e-05 9.9998224e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
129,b'images/small/test/column_pairs_mixed_b10_y9_0_864.png',1,[6.749769e-05 9.999325e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
130,b'images/small/test/column_pairs_mixed_b10_y9_0_866.png',1,[1.7991444e-05 9.9998200e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
131,b'images/small/test/column_pairs_mixed_b10_y9_0_868.png',1,[9.929958e-05 9.999007e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
132,b'images/small/test/column_pairs_mixed_b10_y9_0_870.png',1,[1.2090826e-05 9.9998796e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
133,b'images/small/test/column_pairs_mixed_b10_y9_0_872.png',1,[3.3820249e-06 9.9999666e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
134,b'images/small/test/column_pairs_mixed_b10_y9_0_874.png',1,[2.9702103e-05 9.9997032e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
135,b'images/small/test/column_pairs_mixed_b10_y9_0_876.png',1,[3.4429257e-05 9.9996555e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
136,b'images/small/test/column_pairs_mixed_b10_y9_0_878.png',1,[1.16569565e-04 9.99883413e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
137,b'images/small/test/column_pairs_mixed_b10_y9_0_880.png',1,[4.0902855e-06 9.9999595e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
138,b'images/small/test/column_pairs_mixed_b10_y9_0_882.png',1,[2.5362826e-06 9.9999750e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
139,b'images/small/test/column_pairs_mixed_b10_y9_0_884.png',1,[1.5347681e-05 9.9998462e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
140,b'images/small/test/column_pairs_mixed_b10_y9_0_886.png',1,[1.024328e-04 9.998976e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
141,b'images/small/test/column_pairs_mixed_b10_y9_0_888.png',1,[2.4840268e-05 9.9997520e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
142,b'images/small/test/column_pairs_mixed_b10_y9_0_890.png',1,[3.3376878e-07 9.9999964e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
143,b'images/small/test/column_pairs_mixed_b10_y9_0_892.png',1,[7.0375441e-05 9.9992967e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
144,b'images/small/test/column_pairs_mixed_b10_y9_0_894.png',1,[3.0766369e-06 9.9999690e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
145,b'images/small/test/column_pairs_mixed_b10_y9_0_896.png',1,[1.1949509e-05 9.9998808e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
146,b'images/small/test/column_pairs_mixed_b10_y9_0_898.png',1,[1.3153223e-05 9.9998689e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
147,b'images/small/test/column_pairs_mixed_b12_y10_0_402.png',1,[8.989107e-09 1.000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
148,b'images/small/test/column_pairs_mixed_b12_y10_0_406.png',1,[1.4480315e-07 9.9999988e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
149,b'images/small/test/column_pairs_mixed_b12_y10_0_408.png',1,[3.104878e-05 9.999690e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
150,b'images/small/test/column_pairs_mixed_b12_y10_0_410.png',1,[9.2028415e-07 9.9999905e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
151,b'images/small/test/column_pairs_mixed_b12_y10_0_422.png',1,[4.669507e-07 9.999995e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
152,b'images/small/test/column_pairs_mixed_b12_y10_0_424.png',1,[2.1374998e-07 9.9999976e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
153,b'images/small/test/column_pairs_mixed_b12_y10_0_434.png',1,[2.3867625e-07 9.9999976e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
154,b'images/small/test/column_pairs_mixed_b12_y10_0_436.png',1,[2.5006944e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
155,b'images/small/test/column_pairs_mixed_b12_y10_0_450.png',1,[4.2283986e-04 9.9957711e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
156,b'images/small/test/column_pairs_mixed_b12_y10_0_454.png',1,[3.6717577e-07 9.9999964e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
157,b'images/small/test/column_pairs_mixed_b12_y10_0_456.png',1,[4.1454843e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
158,b'images/small/test/column_pairs_mixed_b12_y10_0_458.png',1,[1.3405648e-07 9.9999988e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
159,b'images/small/test/column_pairs_mixed_b12_y10_0_464.png',1,[7.728713e-07 9.999993e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
160,b'images/small/test/column_pairs_mixed_b12_y10_0_466.png',1,[9.514661e-08 9.999999e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
161,b'images/small/test/column_pairs_mixed_b12_y10_0_468.png',1,[3.7713119e-07 9.9999964e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
162,b'images/small/test/column_pairs_mixed_b12_y10_0_470.png',1,[2.1937765e-07 9.9999976e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
163,b'images/small/test/column_pairs_mixed_b12_y10_0_472.png',1,[9.957355e-06 9.999900e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
164,b'images/small/test/column_pairs_mixed_b12_y10_0_474.png',1,[8.645964e-06 9.999913e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
165,b'images/small/test/column_pairs_mixed_b12_y10_0_480.png',1,[3.3672904e-07 9.9999964e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
166,b'images/small/test/column_pairs_mixed_b12_y10_0_488.png',1,[1.0433918e-07 9.9999988e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
167,b'images/small/test/column_pairs_mixed_b12_y10_0_490.png',1,[3.6058185e-07 9.9999964e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
168,b'images/small/test/column_pairs_mixed_b12_y10_0_498.png',1,[2.0276904e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
169,b'images/small/test/column_pairs_mixed_b12_y6_0_0.png',1,[8.480527e-13 1.000000e+00],1,column_pairs_mixed,12,6,"(2.0, 1.0)"
