,filename,predicted_class,probabilities,true_label,trial_type,num_blue,num_yellow,ratio
52,b'images/small/test/column_pairs_mixed_b10_y8_0_310.png',1,[1.2227949e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
53,b'images/small/test/column_pairs_mixed_b10_y8_0_312.png',1,[1.6688078e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
54,b'images/small/test/column_pairs_mixed_b10_y8_0_314.png',1,[5.9548755e-11 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
55,b'images/small/test/column_pairs_mixed_b10_y8_0_316.png',1,[1.7308668e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
56,b'images/small/test/column_pairs_mixed_b10_y8_0_318.png',1,[6.181725e-09 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
57,b'images/small/test/column_pairs_mixed_b10_y8_0_320.png',1,[0.00260578 0.9973942 ],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
58,b'images/small/test/column_pairs_mixed_b10_y8_0_322.png',1,[4.5959914e-06 9.9999535e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
59,b'images/small/test/column_pairs_mixed_b10_y8_0_324.png',1,[4.462855e-06 9.999956e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
60,b'images/small/test/column_pairs_mixed_b10_y8_0_326.png',1,[1.6863363e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
61,b'images/small/test/column_pairs_mixed_b10_y8_0_328.png',1,[1.170790e-07 9.999999e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
62,b'images/small/test/column_pairs_mixed_b10_y8_0_330.png',1,[8.820676e-09 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
63,b'images/small/test/column_pairs_mixed_b10_y8_0_332.png',1,[2.3535668e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
64,b'images/small/test/column_pairs_mixed_b10_y8_0_334.png',1,[9.691109e-09 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
65,b'images/small/test/column_pairs_mixed_b10_y8_0_336.png',1,[7.247761e-10 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
66,b'images/small/test/column_pairs_mixed_b10_y8_0_338.png',1,[1.33349e-08 1.00000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
67,b'images/small/test/column_pairs_mixed_b10_y8_0_340.png',1,[2.0218069e-10 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
68,b'images/small/test/column_pairs_mixed_b10_y8_0_342.png',1,[5.570724e-07 9.999994e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
69,b'images/small/test/column_pairs_mixed_b10_y8_0_344.png',1,[3.751308e-09 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
70,b'images/small/test/column_pairs_mixed_b10_y8_0_346.png',1,[3.9150409e-06 9.9999607e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
71,b'images/small/test/column_pairs_mixed_b10_y8_0_348.png',1,[2.3801806e-05 9.9997616e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
72,b'images/small/test/column_pairs_mixed_b10_y8_0_350.png',1,[7.134347e-10 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
73,b'images/small/test/column_pairs_mixed_b10_y8_0_352.png',1,[1.6400643e-08 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
74,b'images/small/test/column_pairs_mixed_b10_y8_0_354.png',1,[8.98358e-11 1.00000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
75,b'images/small/test/column_pairs_mixed_b10_y8_0_356.png',1,[4.116927e-09 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
76,b'images/small/test/column_pairs_mixed_b10_y8_0_358.png',1,[6.419598e-12 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
77,b'images/small/test/column_pairs_mixed_b10_y8_0_360.png',1,[1.6073220e-06 9.9999845e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
78,b'images/small/test/column_pairs_mixed_b10_y8_0_362.png',1,[8.388212e-11 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
79,b'images/small/test/column_pairs_mixed_b10_y8_0_364.png',1,[1.8755309e-06 9.9999809e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
80,b'images/small/test/column_pairs_mixed_b10_y8_0_366.png',1,[1.8595842e-09 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
81,b'images/small/test/column_pairs_mixed_b10_y8_0_368.png',1,[8.497963e-10 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
82,b'images/small/test/column_pairs_mixed_b10_y8_0_370.png',1,[3.9106680e-04 9.9960893e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
83,b'images/small/test/column_pairs_mixed_b10_y8_0_372.png',1,[4.565694e-10 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
84,b'images/small/test/column_pairs_mixed_b10_y8_0_374.png',1,[3.5040171e-07 9.9999964e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
85,b'images/small/test/column_pairs_mixed_b10_y8_0_376.png',1,[1.2585408e-09 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
86,b'images/small/test/column_pairs_mixed_b10_y8_0_378.png',1,[2.0181015e-09 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
87,b'images/small/test/column_pairs_mixed_b10_y8_0_380.png',1,[1.7455555e-09 1.0000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
88,b'images/small/test/column_pairs_mixed_b10_y8_0_382.png',1,[2.9277987e-06 9.9999702e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
89,b'images/small/test/column_pairs_mixed_b10_y8_0_384.png',1,[7.876800e-05 9.999212e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
90,b'images/small/test/column_pairs_mixed_b10_y8_0_386.png',1,[8.0600296e-07 9.9999917e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
91,b'images/small/test/column_pairs_mixed_b10_y8_0_388.png',1,[8.6609845e-08 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
92,b'images/small/test/column_pairs_mixed_b10_y8_0_390.png',1,[1.5158518e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
93,b'images/small/test/column_pairs_mixed_b10_y8_0_392.png',1,[3.196261e-11 1.000000e+00],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
94,b'images/small/test/column_pairs_mixed_b10_y8_0_394.png',1,[1.2366431e-07 9.9999988e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
95,b'images/small/test/column_pairs_mixed_b10_y8_0_396.png',1,[9.3925610e-07 9.9999905e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
96,b'images/small/test/column_pairs_mixed_b10_y8_0_398.png',1,[3.8396406e-06 9.9999619e-01],1,column_pairs_mixed,10,8,"(5.0, 4.0)"
97,b'images/small/test/column_pairs_mixed_b10_y9_0_800.png',1,[1.00371935e-05 9.99989986e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
98,b'images/small/test/column_pairs_mixed_b10_y9_0_802.png',1,[4.868093e-06 9.999951e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
99,b'images/small/test/column_pairs_mixed_b10_y9_0_804.png',1,[0.02853461 0.97146547],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
100,b'images/small/test/column_pairs_mixed_b10_y9_0_806.png',1,[1.0782032e-06 9.9999893e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
101,b'images/small/test/column_pairs_mixed_b10_y9_0_808.png',1,[0.00121601 0.998784  ],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
102,b'images/small/test/column_pairs_mixed_b10_y9_0_810.png',1,[4.9219929e-05 9.9995077e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
103,b'images/small/test/column_pairs_mixed_b10_y9_0_812.png',1,[1.5899535e-05 9.9998415e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
104,b'images/small/test/column_pairs_mixed_b10_y9_0_814.png',1,[3.5330094e-04 9.9964666e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
105,b'images/small/test/column_pairs_mixed_b10_y9_0_816.png',1,[0.00210998 0.99789006],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
106,b'images/small/test/column_pairs_mixed_b10_y9_0_818.png',1,[3.2276436e-04 9.9967730e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
107,b'images/small/test/column_pairs_mixed_b10_y9_0_820.png',1,[0.0023008 0.9976992],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
108,b'images/small/test/column_pairs_mixed_b10_y9_0_822.png',1,[1.5101543e-05 9.9998486e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
109,b'images/small/test/column_pairs_mixed_b10_y9_0_824.png',1,[3.4384473e-04 9.9965620e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
110,b'images/small/test/column_pairs_mixed_b10_y9_0_826.png',1,[7.7200355e-04 9.9922800e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
111,b'images/small/test/column_pairs_mixed_b10_y9_0_828.png',1,[1.08755165e-04 9.99891281e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
112,b'images/small/test/column_pairs_mixed_b10_y9_0_830.png',1,[7.192869e-05 9.999281e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
113,b'images/small/test/column_pairs_mixed_b10_y9_0_832.png',1,[2.2164047e-06 9.9999774e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
114,b'images/small/test/column_pairs_mixed_b10_y9_0_834.png',1,[0.00154763 0.9984523 ],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
115,b'images/small/test/column_pairs_mixed_b10_y9_0_836.png',1,[7.0873357e-06 9.9999297e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
116,b'images/small/test/column_pairs_mixed_b10_y9_0_838.png',1,[4.3690293e-06 9.9999559e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
117,b'images/small/test/column_pairs_mixed_b10_y9_0_840.png',1,[0.02978224 0.9702178 ],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
118,b'images/small/test/column_pairs_mixed_b10_y9_0_842.png',1,[1.3503718e-05 9.9998653e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
119,b'images/small/test/column_pairs_mixed_b10_y9_0_844.png',1,[0.0053329 0.9946672],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
120,b'images/small/test/column_pairs_mixed_b10_y9_0_846.png',1,[0.00190804 0.998092  ],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
121,b'images/small/test/column_pairs_mixed_b10_y9_0_848.png',1,[4.4189317e-05 9.9995577e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
122,b'images/small/test/column_pairs_mixed_b10_y9_0_850.png',1,[4.4403296e-06 9.9999559e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
123,b'images/small/test/column_pairs_mixed_b10_y9_0_852.png',1,[5.6086895e-07 9.9999940e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
124,b'images/small/test/column_pairs_mixed_b10_y9_0_854.png',1,[8.3394425e-06 9.9999166e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
125,b'images/small/test/column_pairs_mixed_b10_y9_0_856.png',1,[8.9716386e-06 9.9999106e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
126,b'images/small/test/column_pairs_mixed_b10_y9_0_858.png',1,[1.8774887e-06 9.9999809e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
127,b'images/small/test/column_pairs_mixed_b10_y9_0_860.png',1,[5.7369977e-04 9.9942636e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
128,b'images/small/test/column_pairs_mixed_b10_y9_0_862.png',1,[0.00225888 0.9977411 ],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
129,b'images/small/test/column_pairs_mixed_b10_y9_0_864.png',1,[3.9022212e-05 9.9996102e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
130,b'images/small/test/column_pairs_mixed_b10_y9_0_866.png',1,[1.8534844e-05 9.9998152e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
131,b'images/small/test/column_pairs_mixed_b10_y9_0_868.png',1,[1.4580932e-04 9.9985421e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
132,b'images/small/test/column_pairs_mixed_b10_y9_0_870.png',1,[0.00938143 0.99061865],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
133,b'images/small/test/column_pairs_mixed_b10_y9_0_872.png',1,[9.8422402e-07 9.9999905e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
134,b'images/small/test/column_pairs_mixed_b10_y9_0_874.png',1,[7.9174730e-05 9.9992085e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
135,b'images/small/test/column_pairs_mixed_b10_y9_0_876.png',1,[2.8004992e-04 9.9971992e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
136,b'images/small/test/column_pairs_mixed_b10_y9_0_878.png',1,[4.6923644e-05 9.9995303e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
137,b'images/small/test/column_pairs_mixed_b10_y9_0_880.png',1,[2.7326603e-06 9.9999726e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
138,b'images/small/test/column_pairs_mixed_b10_y9_0_882.png',1,[5.4886777e-06 9.9999452e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
139,b'images/small/test/column_pairs_mixed_b10_y9_0_884.png',1,[2.1718306e-05 9.9997830e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
140,b'images/small/test/column_pairs_mixed_b10_y9_0_886.png',1,[3.5908649e-04 9.9964094e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
141,b'images/small/test/column_pairs_mixed_b10_y9_0_888.png',1,[7.224707e-06 9.999927e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
142,b'images/small/test/column_pairs_mixed_b10_y9_0_890.png',1,[5.8002433e-07 9.9999940e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
143,b'images/small/test/column_pairs_mixed_b10_y9_0_892.png',1,[0.00294896 0.997051  ],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
144,b'images/small/test/column_pairs_mixed_b10_y9_0_894.png',1,[1.5164505e-06 9.9999845e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
145,b'images/small/test/column_pairs_mixed_b10_y9_0_896.png',1,[9.139334e-06 9.999908e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
146,b'images/small/test/column_pairs_mixed_b10_y9_0_898.png',1,[5.2172236e-06 9.9999475e-01],1,column_pairs_mixed,10,9,"(10.0, 9.0)"
147,b'images/small/test/column_pairs_mixed_b12_y10_0_402.png',1,[2.4235133e-10 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
148,b'images/small/test/column_pairs_mixed_b12_y10_0_406.png',1,[3.2778722e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
149,b'images/small/test/column_pairs_mixed_b12_y10_0_408.png',1,[6.5768463e-06 9.9999344e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
150,b'images/small/test/column_pairs_mixed_b12_y10_0_410.png',1,[8.3666684e-08 9.9999988e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
151,b'images/small/test/column_pairs_mixed_b12_y10_0_422.png',1,[1.4834951e-06 9.9999857e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
152,b'images/small/test/column_pairs_mixed_b12_y10_0_424.png',1,[1.5814412e-05 9.9998415e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
153,b'images/small/test/column_pairs_mixed_b12_y10_0_434.png',1,[1.2737558e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
154,b'images/small/test/column_pairs_mixed_b12_y10_0_436.png',1,[3.9762963e-06 9.9999607e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
155,b'images/small/test/column_pairs_mixed_b12_y10_0_450.png',1,[2.7005535e-05 9.9997294e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
156,b'images/small/test/column_pairs_mixed_b12_y10_0_454.png',1,[1.7272227e-05 9.9998271e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
157,b'images/small/test/column_pairs_mixed_b12_y10_0_456.png',1,[1.3171707e-07 9.9999988e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
158,b'images/small/test/column_pairs_mixed_b12_y10_0_458.png',1,[8.301115e-08 9.999999e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
159,b'images/small/test/column_pairs_mixed_b12_y10_0_464.png',1,[4.7586447e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
160,b'images/small/test/column_pairs_mixed_b12_y10_0_466.png',1,[1.8478345e-06 9.9999809e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
161,b'images/small/test/column_pairs_mixed_b12_y10_0_468.png',1,[2.8239703e-05 9.9997175e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
162,b'images/small/test/column_pairs_mixed_b12_y10_0_470.png',1,[1.2460785e-07 9.9999988e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
163,b'images/small/test/column_pairs_mixed_b12_y10_0_472.png',1,[7.8879912e-06 9.9999213e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
164,b'images/small/test/column_pairs_mixed_b12_y10_0_474.png',1,[4.3640718e-08 1.0000000e+00],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
165,b'images/small/test/column_pairs_mixed_b12_y10_0_480.png',1,[6.9272204e-07 9.9999928e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
166,b'images/small/test/column_pairs_mixed_b12_y10_0_488.png',1,[8.4757272e-07 9.9999917e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
167,b'images/small/test/column_pairs_mixed_b12_y10_0_490.png',1,[5.6250724e-06 9.9999440e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
168,b'images/small/test/column_pairs_mixed_b12_y10_0_498.png',1,[2.9159953e-06 9.9999714e-01],1,column_pairs_mixed,12,10,"(6.0, 5.0)"
169,b'images/small/test/column_pairs_mixed_b12_y6_0_0.png',1,[2.3250052e-17 1.0000000e+00],1,column_pairs_mixed,12,6,"(2.0, 1.0)"
170,b'images/small/test/column_pairs_mixed_b12_y6_0_10.png',1,[1.8728055e-15 1.0000000e+00],1,column_pairs_mixed,12,6,"(2.0, 1.0)"
